#10,,,,体格,,,特殊情報,,,設定,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常）,,,,,,,,,,思考(出現),,思考ID(瀕死),,,,,,,,,,思考(終焉）,,スキルリスト,,,,,,,,,,,,経験値,,ドロップ,ドロップアイテム,,,,,,,,,備考
#ID,名前,PICTID,種別ＩＤ,幅,長さ,スケール,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,SP,MP,速度,最小,最大,タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,氷結,気絶,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ＩＤ１,確率,ＩＤ２,確率,ＩＤ３,確率,ＩＤ４,確率,ＩＤ５,確率,ＩＤ６,確率,EXP,JOB,ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,ID8（スタンプ）,ＩＤ8確率,
#99999999,全角１６文字,99999999,HUMAN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10130401,大白澎獸,10130400,ANIMAL,1,1,2.5,0,0,0,50,45,29,40,25,32,20,1,1,500000,89,203,400,120,150,STAB,120,160,200,1,120,65,174,106,145,51,39,200,18,30,100,1,600,700,1,0,0,0,0,0,0,40,255,255,255,255,255,255,255,255,255,14,30,15,30,14,20,7,20,0,0,0,0,14,30,15,30,14,20,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,63,20,null,null,null,null,null,null,null,,,
10130700,獵狼犬,10130700,ANIMAL,1,1,1,0,0,0,30,50,50,50,50,50,50,50,50,460,999,999,440,85,106,BLOW,26,124,54,12,32,6,74,104,27,81,67,200,5,14,100,1,280,200,1,0,0,0,0,0,0,30,255,20,20,0,20,20,20,20,20,3,70,9,30,0,0,0,0,0,0,0,0,3,50,9,50,0,0,0,0,0,0,0,0,7515,100,0,0,0,0,0,0,0,0,0,0,330,120,17,null,10037300|3000,10006400|1500,10020300|13,90000043|10,10020210|380,61020700|7,,,
10130701,無限回廊的獵狼犬,10130700,ANIMAL,1,1,1,0,0,0,38,50,50,50,50,50,50,50,50,910,1000,1000,480,165,200,SLASH,0,0,45,10,57,10,118,0,0,30,27,34,1,1,100,1,200,200,1,0,0,0,10,0,0,0,126,189,105,168,0,105,255,255,168,3,100,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,75,0,0,0,0,0,0,0,0,,,#足速い、犬系
10136000,白狼,10136000,ANIMAL,1,1,0.7,0,0,0,24,45,29,40,25,32,20,1,1,380,0,0,380,39,62,BLOW,41,75,39,11,56,14,66,102,20,33,36,200,3,8,100,1,312,200,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32,100,0,0,0,0,0,0,0,0,0,0,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.5,69,17,null,10006400|3000,10020300|1500,90000043|13,10020400|100,10020210|380,10020409|7,,,#結晶mob
10136001,獨行白狼,10136000,ANIMAL_BOSS,1,1,3.5,0,0,0,50,50,35,45,25,40,30,10,50,120000,500,500,450,65,100,SLASH,70,90,45,25,45,15,120,120,120,80,80,200,10,5,100,1,360,360,1,0,0,40,0,0,0,40,200,200,200,30,255,30,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,7517,60,7530,20,7653,20,0,0,0,0,0,0,4200,5400,6,P_10006400|4000,P_10020300|2930,P_10020400|100,P_10020210|50,50037300|10,P_10020409|2900,50037300|10,,,
10136002,白王,10136000,ANIMAL_BOSS_SKILL,1,1,0.7,0,0,0,50,45,29,40,25,32,20,1,1,7500,0,0,400,100,150,BLOW,150,160,110,15,100,30,200,200,150,150,100,200,5,10,100,1,400,200,1,0,0,0,0,0,0,0,255,200,180,255,150,100,200,200,250,66,90,35,10,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,6311,40,6350,10,6309,50,0,0,0,0,0,0,0,0,17,null,null,null,null,null,null,null,,,#ハク
10136010,白狼A,10136010,ANIMAL,1,1,0.7,0,0,0,24,45,29,40,25,32,20,1,1,380,0,0,380,39,62,BLOW,41,75,39,11,56,14,66,102,20,33,36,200,3,8,100,1,312,200,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32,100,0,0,0,0,0,0,0,0,0,0,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.5,69,17,null,10006400|3000,10020300|1500,90000043|13,10020400|100,10020210|380,10020409|7,,,#結晶mob
10136011,金王,10136010,ANIMAL_BOSS_SKILL,1,1,0.7,0,0,0,50,45,29,40,25,32,20,1,1,8500,0,0,450,150,200,BLOW,130,150,80,15,20,60,200,200,150,150,100,200,10,5,100,1,270,300,1,0,0,0,0,0,0,0,200,255,180,255,150,200,200,100,250,66,90,35,10,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,6309,80,6311,20,0,0,0,0,0,0,0,0,0,0,17,null,null,null,null,null,null,null,,,#キム
10136009,白狼B,10136009,ANIMAL,1,1,0.7,0,0,0,24,45,29,40,25,32,20,1,1,380,0,0,380,39,62,BLOW,41,75,39,11,56,14,66,102,20,33,36,200,3,8,100,1,312,200,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32,100,0,0,0,0,0,0,0,0,0,0,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.5,69,17,null,10006400|3000,10020300|1500,90000043|13,10020400|100,10020210|380,10020409|7,,,#結晶mob
10136900,冥王,10136900,ANIMAL_BOSS_SKILL,1,1,3.5,0,0,0,68,50,35,45,25,40,30,10,50,660000,500,500,450,600,800,SLASH,600,750,350,55,350,65,350,300,150,185,164,255,45,30,100,1,500,500,2,0,0,0,0,0,0,30,255,255,255,255,255,255,255,255,255,15,35,32,35,73,30,0,0,0,0,0,0,36,35,32,35,73,30,0,0,0,0,0,0,7709,20,7711,35,7823,25,7790,20,7706,0,7709,0,88500,54000,24,P_10009500|4500,P_10050300|3000,10009600|1600,10020755|500,10050350|100,50037300|250,10049500|50,10051007,50,#Eダンジョン用　巨大BOSSモンスター
10136901,魔法狼,10136901,ANIMAL,1,1,1.3,0,0,0,64,45,30,40,25,35,25,10,30,2500,250,250,650,250,350,SLASH,190,200,220,11,135,70,239,180,100,134,164,200,8,3,100,1,320,250,1,0,0,0,0,0,0,70,100,100,100,100,100,20,100,100,100,15,65,33,35,0,0,0,0,0,0,0,0,15,68,33,32,0,0,0,0,0,0,0,0,7712,40,7713,30,7714,15,7710,15,0,0,0,0,1350,967.5,17,null,10037300|3000,10006400|1500,10020300|13,null,10020210|380,10020400|7,,,#メイオウ取り巻き　うざい
10136902,冥王,10136900,ANIMAL_BOSS_SKILL,1,1,3.5,0,0,0,68,50,35,45,25,40,30,10,50,660000,500,500,450,600,800,SLASH,600,750,350,55,350,65,350,300,150,185,164,255,45,30,100,1,500,500,2,0,0,0,0,0,0,30,255,255,255,255,255,255,255,255,255,15,35,32,35,73,30,0,0,0,0,0,0,36,35,32,35,73,30,0,0,0,0,0,0,7709,20,7711,65,7707,1,7790,20,7706,0,7709,0,88500,54000,11,null,null,null,null,null,null,null,10051007,600,#スタンプ専用ボス
10136903,魔狼,10136901,ANIMAL,1,1,1.3,0,0,0,64,45,30,40,25,35,25,10,30,3500,250,250,650,250,350,SLASH,190,200,220,11,135,70,239,180,100,134,164,200,8,3,100,1,320,250,1,0,0,0,0,0,0,30,100,100,100,100,100,20,100,100,100,15,65,33,35,0,0,0,0,0,0,0,0,15,68,33,32,0,0,0,0,0,0,0,0,7712,40,7713,30,7714,15,7710,15,0,0,0,0,2400,2550,17,null,10037300|3000,10006400|1500,10020300|13,null,10020210|380,10020400|7,,,#メイオウ取り巻き　うざい
10140000,唧古,10140000,BIRD,1,1,1,1,0,0,41,1,1,1,1,1,1,1,1,665,100,100,500,140,185,STAB,170,245,40,30,54,30,156,140,85,144,164,200,8,13,100,1,430,380,1,0,25,0,0,0,0,0,80,255,230,45,200,50,186,45,180,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,50,0,0,0,0,0,0,0,0,0,0,561,504,11,null,10049053|1200,10007700|900,10007650|95,90000044|5,10007650|999,90000044|1,10050987,500,#アクティブ、サテライトとチャージでダメージを与える、逃げ打ちキラー
10140001,無限回廊的唧古,10140000,BIRD,1,1,1,1,0,0,42,1,1,1,1,1,1,1,1,720,100,100,500,140,185,STAB,170,245,40,30,154,40,156,140,85,120,130,200,8,13,100,1,200,180,1,0,25,0,0,0,0,0,80,255,230,45,200,50,186,45,180,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,50,0,0,0,0,0,0,0,0,0,0,111,54,11,null,null,null,null,null,null,null,,,#アクティブ、サテライトとチャージでダメージを与える、逃げ打ちキラー
10140300,藍色唧古,10140300,BIRD,1,1,1,1,0,0,37,60,10,60,36,55,20,1,1,400,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,465,360,6,null,10006300|2930,10006400|100,10019900|50,10018310|10,10006400|2900,10018310|10,,,#
10140400,雷鳥,10140400,BIRD,1,1,1,1,0,0,37,60,10,60,36,55,20,1,1,400,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,465,360,6,null,10006300|2930,10006400|100,10019900|50,10018310|10,10006400|2900,10018310|10,10050957,150,#おっかけmob
10140401,無限回廊的雷鳥,10140400,BIRD,1,1,1,1,0,0,53,60,10,60,36,55,20,1,1,2000,340,340,420,241,275,STAB,136,168,130,35,98,20,165,0,156,88,150,55,3,1,100,1,360,200,1,0,0,0,50,0,0,0,10,250,250,250,250,250,250,250,100,14,100,0,0,0,0,0,0,0,0,0,0,14,100,0,0,0,0,0,0,0,0,0,0,7611,100,0,0,0,0,0,0,0,0,0,0,570,367.5,6,null,null,null,null,null,null,null,,,#おっかけmob
10140700,黃色唧古,10140700,BIRD,1,1,1,1,0,0,36,40,30,30,36,45,20,20,35,2650,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,36,70,5,30,0,0,0,0,0,0,0,0,36,70,5,30,0,0,0,0,0,0,0,0,7523,30,7739,20,7751,50,0,0,0,0,0,0,750,795,17,null,10018209|3000,10007700|1500,90000046|13,null,10020400|380,90000046|7,,,#
10140800,熱帶唧古,10140800,BIRD,1,1,1,1,0,0,78,60,10,60,36,55,20,1,1,6500,255,255,200,250,300,STAB,300,350,300,30,100,30,235,235,200,155,165,150,15,30,100,1,300,300,1,0,0,0,20,0,0,0,150,150,150,255,255,150,255,255,200,4,60,36,40,0,0,0,0,0,0,0,0,4,70,36,30,0,0,0,0,0,0,0,0,7578,25,7648,25,7551,25,7506,25,0,0,0,0,3675,3675,30,null,10018204|3000,10006400|1500,10052900|950,10052900|25,10018350|2000,50040150|25,,,#マイマイ昼
10140900,黑斯托克,10140900,BIRD,1,1,1,1,0,0,55,60,10,60,36,55,20,1,1,2550,255,255,520,220,255,STAB,190,245,115,15,165,45,220,140,115,154,164,200,8,13,100,1,410,370,1,0,25,0,0,0,0,0,80,255,230,45,200,50,186,45,180,36,100,0,0,0,0,0,0,0,0,0,0,14,100,0,0,0,0,0,0,0,0,0,0,7578,40,7527,40,7607,20,0,0,0,0,0,0,1161,979.5,3,null,10007800|4000,10007700|1000,10007650|100,null,90000044|10,10018310|1,,,#バードゲージで囲ってチャージ　
10141200,棕色唧古,10141200,BIRD,1,1,1,1,0,0,37,60,10,60,36,55,20,1,1,400,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,465,360,6,null,10006300|2930,10006400|100,10019900|50,10018310|10,10006400|2900,10018310|10,,,#
10141300,ギーゴ(白,10141300,BIRD,1,1,1,1,0,0,41,1,1,1,1,1,1,1,1,665,100,100,500,140,185,STAB,170,245,40,30,54,30,156,140,85,144,164,200,8,13,100,1,430,380,1,0,25,0,0,0,0,0,80,255,230,45,200,50,186,45,180,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,50,0,0,0,0,0,0,0,0,0,0,561,504,11,null,null,10007700|250,10007650|150,90000044|6,10007650|100,90000044|3,10050987,500,#アクティブ、サテライトとチャージでダメージを与える、逃げ打ちキラー
10146000,洛克鳥,10146000,BIRD,1,1,0.6,1,0,0,37,60,10,60,36,55,20,1,1,400,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,465,360,6,null,10006300|2930,10006400|100,10019900|50,null,10006400|2900,null,,,#おっかけmob
10146010,洛克鳥A,10146010,BIRD,1,1,0.6,1,0,0,37,60,10,60,36,55,20,1,1,400,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,465,360,6,null,10006300|2930,10006400|100,10019900|50,null,10006400|2900,null,,,#おっかけmob
10146014,洛克鳥B,10146014,BIRD,1,1,0.6,1,0,0,37,60,10,60,36,55,20,1,1,400,255,255,500,85,175,STAB,10,20,40,30,20,50,76,76,6,41,20,20,14,27,100,1,300,248,1,0,0,0,40,0,0,0,50,50,50,255,255,50,255,255,255,4,100,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,465,360,6,null,10006300|2930,10006400|100,10019900|50,null,10006400|2900,null,,,#おっかけmob
10150000,獨角獸,10150000,ANIMAL,1,1,1,0,0,0,23,28,19,26,19,23,13,1,1,190,55,0,400,38,51,STAB,34,80,33,33,7,77,55,102,120,48,47,200,9,10,100,1,360,200,1,0,0,0,0,0,50,0,10,10,10,255,10,10,10,255,10,1,80,9,20,0,0,0,0,0,0,0,0,1,70,9,30,0,0,0,0,0,0,0,0,7503,100,0,0,0,0,0,0,0,0,0,0,96,96,3,null,10002202|4000,10004200|1000,10019900|100,null,10024800|10,10009600|1,10050927,150,
10150001,無限回廊的獨角獸,10150000,ANIMAL,1,1,1,0,0,0,23,50,50,50,50,50,50,50,50,148,1000,1000,400,55,80,STAB,20,29,10,10,23,10,79,0,60,16,26,31,1,1,100,1,400,200,1,0,0,0,0,0,0,0,21,168,168,168,0,42,255,255,126,24,100,0,0,0,0,0,0,0,0,0,0,24,100,0,0,0,0,0,0,0,0,0,0,7578,100,0,0,0,0,0,0,0,0,0,0,30,9,0,0,0,0,0,0,0,0,,,#魔法感知ゼレブ系
10150002,牧馬,10151200,ANIMAL_NOTOUCH,1,1,1,0,0,0,23,28,19,26,19,23,13,1,1,190,55,0,400,38,51,STAB,34,80,33,33,7,77,55,102,120,48,47,200,9,10,100,1,360,200,1,0,0,0,0,0,50,0,10,10,10,255,10,10,10,255,10,47,100,0,0,0,0,0,0,0,0,0,0,47,100,0,0,0,0,0,0,0,0,0,0,7503,100,0,0,0,0,0,0,0,0,0,0,96,96,3,null,null,null,null,null,null,null,,,
10150003,野生馬,10151200,ANIMAL_NOTOUCH,1,1,1,0,0,0,23,28,19,26,19,23,13,1,1,190,55,0,400,38,51,STAB,34,80,33,33,7,77,55,102,120,48,47,200,9,10,100,1,360,200,1,0,0,0,0,0,50,0,10,10,10,255,10,10,10,255,10,58,100,0,0,0,0,0,0,0,0,0,0,58,100,0,0,0,0,0,0,0,0,0,0,7503,100,0,0,0,0,0,0,0,0,0,0,96,96,3,null,null,null,null,null,null,null,,,
10155000,太陽獨角獸,10155000,ANIMAL,1,1,1,0,0,0,40,28,19,26,19,23,13,1,1,1550,255,255,300,150,200,STAB,200,240,80,10,40,35,180,150,180,95,47,200,9,10,100,1,350,300,1,0,0,0,0,0,50,0,10,10,10,255,10,10,10,255,10,1,40,9,60,0,0,0,0,0,0,0,0,1,30,9,50,0,0,0,0,0,0,0,0,7503,20,7571,50,7646,30,0,0,0,0,0,0,960,660,9,null,10051500|2500,10020201|900,10000604|98,null,10037300|2496,10009500|1,,,#FF
10180000,喪屍,10180000,UNDEAD,1,1,1,0,1,0,29,42,26,37,23,30,48,1,1,520,77,0,170,60,121,BLOW,54,90,47,3,31,20,80,104,100,40,48,200,12,13,150,1,160,200,1,0,0,0,0,0,0,50,255,20,255,20,20,20,20,20,255,3,80,14,20,0,0,0,0,0,0,0,0,3,70,9,30,0,0,0,0,0,0,0,0,7508,100,0,0,0,0,0,0,0,0,0,0,187.5,187.5,3,null,10001903|4000,10000202|1000,10024900|100,null,10009500|10,10009600|1,10050947,150,
10180002,無限回廊的喪屍,10180000,UNDEAD,1,1,1,0,1,0,25,50,50,50,50,50,50,50,50,850,1000,1000,100,69,84,BLOW,0,0,46,10,75,10,96,0,0,10,24,35,1,1,100,1,200,200,1,0,0,0,0,0,0,5,255,255,168,255,0,255,168,255,255,12,100,0,0,0,0,0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,,,#コーラー担当、ゾンビ
10180003,希特拉,10180000,UNDEAD,1,1,1,0,1,0,50,1,1,1,1,1,1,1,1,1700,0,0,400,180,420,BLOW,200,250,234,15,166,31,105,140,160,98,148,200,3,1,100,1,100,480,1,0,0,25,0,60,0,0,180,255,190,200,255,80,150,200,180,14,100,0,0,0,0,0,0,0,0,0,0,14,100,0,0,0,0,0,0,0,0,0,0,7501,50,7612,40,7627,10,0,0,0,0,0,0,1252.5,1212,8,null,10031800|2000,null,null,null,50030850|10,50030850|1,,,#ハロウィンイベント用
10180100,死士,10180100,UNDEAD,1,1,1,0,1,0,51,42,26,37,23,30,48,1,1,1980,255,255,350,220,310,BLOW,254,300,95,20,170,40,200,150,130,55,50,200,12,13,150,1,350,300,1,0,0,0,0,0,0,30,255,20,255,20,20,20,20,20,255,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,14,100,7508,70,7573,20,7585,10,0,0,0,0,0,0,1278,1237.5,9,null,10015302|2500,10034508|900,10024900|98,null,10015302|2496,10009600|1,,,#AD　死亡時オブセッション
10180101,召喚的死士,10180100,UNDEAD,1,1,1,0,1,0,70,42,26,37,23,30,48,1,1,600,255,255,350,230,250,BLOW,150,180,140,10,40,30,185,185,185,55,50,200,5,5,150,1,250,300,1,0,0,0,0,0,0,30,255,20,255,20,20,20,20,20,255,59,20,60,80,0,0,0,0,0,0,0,0,59,30,60,70,0,0,0,0,0,0,0,0,7500,100,0,0,0,0,0,0,0,0,0,0,0,0,9,null,null,null,null,null,null,null,,,#死霊召喚用　
10180102,九頭蛇,10180100,UNDEAD,1,1,1,0,1,0,14,1,1,1,1,1,1,1,1,135,0,0,155,17,20,BLOW,22,32,24,14,25,14,28,99,90,15,15,200,3,3,100,1,252,200,1,0,10,0,0,0,0,0,0,0,0,0,0,255,0,0,0,1,80,9,20,0,0,0,0,0,0,0,0,1,70,9,30,0,0,0,0,0,0,0,0,7505,100,0,0,0,0,0,0,0,0,0,0,37.5,22.5,2,null,null,10031800|500,null,null,50030850|10,50030850|1,,,#ハロウィンイベント用
10180500,魯布那,10180500,UNDEAD,1,1,1,0,1,0,51,42,26,37,23,30,48,1,1,1980,255,255,350,230,320,BLOW,254,300,95,20,170,40,200,150,140,50,48,200,12,13,150,1,330,350,1,0,0,0,0,0,0,30,255,20,255,20,20,20,20,20,255,33,100,0,0,0,0,0,0,0,0,0,0,33,100,0,0,0,0,0,0,0,0,0,0,7518,45,7573,40,7517,15,0,0,0,0,0,0,1278,1237.5,9,null,10015302|2500,10034508|900,10024900|98,null,10015302|2496,10009600|1,,,#AD　中級
10180501,肌肉條,10180500,UNDEAD,1,1,1,0,1,0,25,1,1,1,1,1,1,1,1,310,0,0,350,30,70,STAB,75,105,29,8,70,35,47,102,48,36,74,200,15,8,100,1,396,640,1,0,0,0,0,40,0,0,0,0,0,0,255,0,0,0,0,3,50,14,50,0,0,0,0,0,0,0,0,3,30,14,70,0,0,0,0,0,0,0,0,7570,100,7570,100,7570,100,0,0,0,0,0,0,90,60,3,null,null,10031800|1000,null,null,50030850|10,50030850|1,,,#ハロウィンイベント用
10181000,柏德喪屍,10181000,UNDEAD,1,1,1,0,1,0,22,35,20,25,15,30,35,10,10,280,255,255,300,30,50,BLOW,30,33,100,50,40,50,200,150,125,50,48,200,5,5,170,1,300,330,1,0,0,0,0,0,0,65,255,20,255,20,20,20,20,20,255,39,100,0,0,0,0,0,0,0,0,0,0,39,100,0,0,0,0,0,0,0,0,0,0,7506,100,0,0,0,0,0,0,0,0,0,0,87,72,9,null,null,null,10034508|98,null,null,10009500|1,,,#ウァテ用
10181001,死亡熊貓,10181000,UNDEAD,1,1,1,0,1,0,75,1,1,1,1,1,1,1,1,4750,0,0,250,270,300,BLOW,150,250,220,20,70,50,240,255,240,130,100,150,15,5,100,1,300,300,1,0,0,0,0,0,0,0,255,100,100,255,100,60,100,100,255,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7552,25,7550,25,7536,25,7752,25,0,0,0,0,3675,3750,3,10031800|5000,null,null,null,null,50030850|10,50030850|1,,,#ハロウィンイベント用
10190000,骷髏骨,10190000,UNDEAD,1,1,1,0,1,0,32,52,34,45,26,35,3,1,1,444,105,0,365,75,105,SLASH,72,102,80,50,44,44,108,104,1,82,125,200,50,7,150,1,600,200,1,0,0,0,0,0,0,70,255,25,255,25,25,25,25,25,25,15,100,0,0,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,7524,100,7525,100,0,0,0,0,0,0,0,0,345,255,3,null,10006600|4000,10024900|1000,10019900|100,null,10045001|10,10009600|1,10050935,100,
10190001,無限回廊的骷髏骨,10190000,UNDEAD,1,1,1,0,1,0,20,50,50,50,50,50,50,50,50,1250,1000,1000,300,46,61,SLASH,54,71,52,10,76,10,105,0,80,24,33,36,1,1,100,1,200,200,1,0,0,0,0,0,0,5,255,255,168,255,147,126,168,255,168,3,65,14,35,0,0,0,0,0,0,0,0,3,45,14,55,0,0,0,0,0,0,0,0,7551,100,7552,100,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,,,#状態異常担当、スケルトン
10190100,骷髏骨拉皮爾,10190100,UNDEAD,1,1,1,0,1,0,52,52,34,45,26,35,22,1,1,2250,255,255,370,220,300,SLASH,180,240,100,20,75,40,200,160,100,90,125,200,50,7,150,1,180,380,1,0,0,0,0,0,0,30,255,25,255,25,25,25,25,25,25,33,100,0,0,0,0,0,0,0,0,0,0,33,100,0,0,0,0,0,0,0,0,0,0,7652,10,7522,55,7524,25,7842,10,0,0,0,0,1545,1050,4,null,10006652|4500,10024900|1500,10034502|200,null,10019900|10,10009600|1,,,#AD　シューターとセット　壁役
10200000,木乃伊,10200000,UNDEAD,1,1,1,0,1,0,27,45,29,40,25,32,80,1,1,420,89,0,340,52,98,STAB,57,92,10,55,44,77,68,102,135,72,44,200,3,44,150,1,400,200,1,0,0,0,0,0,0,50,255,0,255,0,0,0,0,255,255,5,100,0,0,0,0,0,0,0,0,0,0,5,70,9,30,0,0,0,0,0,0,0,0,7508,100,0,0,0,0,0,0,0,0,0,0,142.5,127.5,3,null,10024900|4000,10021300|1000,10045901|100,null,10021303|10,50011400|1,10050934,100,
10200002,乾屍,10200000,UNDEAD,1,1,1.2,0,1,0,26,50,50,50,50,50,80,50,50,360,999,999,290,51,80,STAB,49,85,55,10,70,10,88,103,136,55,52,200,4,4,100,1,264,400,1,0,0,0,0,0,0,80,255,10,255,10,255,255,255,10,10,3,60,14,40,0,0,0,0,0,0,0,0,3,50,14,50,0,0,0,0,0,0,0,0,7505,100,0,0,0,0,0,0,0,0,0,0,112.5,112.5,3,null,10024900|4000,10021300|1000,10045901|100,null,10021303|10,50011400|1,10050945,100,#中盤のお友達。ウァテス用。
10200003,無限回廊的乾屍,10200000,UNDEAD,1,1,1,0,1,0,27,50,50,50,50,50,50,50,50,800,1000,1000,380,31,53,STAB,69,100,46,10,71,10,92,0,76,14,28,23,1,1,100,1,200,200,1,0,20,0,0,0,0,0,255,255,168,255,68,21,168,255,168,3,50,14,50,0,0,0,0,0,0,0,0,3,50,14,50,0,0,0,0,0,0,0,0,7567,100,0,0,0,0,0,0,0,0,0,0,30,24,0,0,0,0,0,0,0,0,,,#炎属性魔法担当、ミイラ
10200004,無限回廊的乾屍,10200000,UNDEAD,1,1,1,0,1,0,40,50,50,50,50,50,50,50,50,1250,1000,1000,400,160,185,STAB,288,320,56,10,56,10,144,0,170,16,24,21,1,1,100,1,200,200,1,0,0,0,0,0,0,10,185,160,160,168,255,210,255,255,185,3,60,14,40,0,0,0,0,0,0,0,0,3,55,14,45,0,0,0,0,0,0,0,0,7552,100,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,,,#足速い範囲、マミー系
10200005,スメルマン,10200700,UNDEAD,1,1,1.2,0,1,0,46,45,29,40,25,32,80,1,1,2000,89,0,340,180,205,STAB,250,280,0,0,0,0,160,130,135,50,1,100,5,1,150,1,400,200,1,0,0,0,0,0,0,50,50,10,10,100,10,10,100,255,150,5,80,9,20,0,0,0,0,0,0,0,0,5,70,9,30,0,0,0,0,0,0,0,0,7508,70,7842,30,0,0,0,0,0,0,0,0,999,832.5,3,null,10024900|250,10021300|100,10045901|10,null,10021303|10,null,,,#臭う
