#ID,Name,主动,最大Lv,Lv,JobLv,MP,SP,吟唱时间,延迟,射程,目标,目标2,范围,技能释放射程,所需装备,技能Flag
949,提升異常狀態成功率,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
949,提升異常狀態成功率,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
949,提升異常狀態成功率,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
949,提升異常狀態成功率,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
949,提升異常狀態成功率,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
950,提升憑依速度,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
950,提升憑依速度,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
950,提升憑依速度,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
950,提升憑依速度,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
950,提升憑依速度,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
951,名射手的姿勢,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
951,名射手的姿勢,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
951,名射手的姿勢,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
952,吸血,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
953,佈置飼料,0,3,1,0,0,0,0,500,0,1,0,0,255,0x00000000,0x00000000
953,佈置飼料,0,3,2,0,0,0,0,500,0,1,0,0,255,0x00000000,0x00000000
953,佈置飼料,0,3,3,0,0,0,0,500,0,1,0,0,255,0x00000000,0x00000000
954,分配食物,0,5,1,0,0,0,0,0,0,3,1,0,2,0x00000000,0x00000064
954,分配食物,0,5,2,0,0,0,0,0,0,3,1,0,3,0x00000000,0x00000064
954,分配食物,0,5,3,0,0,0,0,0,0,3,1,0,4,0x00000000,0x00000064
954,分配食物,0,5,4,0,0,0,0,0,0,3,1,0,5,0x00000000,0x00000064
954,分配食物,0,5,5,0,0,0,0,0,0,3,1,0,6,0x00000000,0x00000064
955,同伴（模擬）,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
956,2段砍擊,0,10,1,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,2,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,3,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,4,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,5,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,6,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,7,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,8,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,9,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
956,2段砍擊,0,10,10,0,0,0,0,0,0,1,0,0,255,0x00000006,0x00000000
957,黑暗的本性,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
957,黑暗的本性,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
957,黑暗的本性,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
958,黑暗的加護,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
958,黑暗的加護,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
958,黑暗的加護,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
958,黑暗的加護,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
958,黑暗的加護,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
959,迴避危險,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
959,迴避危險,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
959,迴避危險,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
959,迴避危險,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
959,迴避危險,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
960,強運,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
960,強運,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
960,強運,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
960,強運,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
960,強運,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
961,提升召喚對象的HP,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
961,提升召喚對象的HP,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
961,提升召喚對象的HP,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
962,提升召喚對象的物理攻擊,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
962,提升召喚對象的物理攻擊,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
962,提升召喚對象的物理攻擊,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
963,提升召喚對象的魔法攻擊,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
963,提升召喚對象的魔法攻擊,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
963,提升召喚對象的魔法攻擊,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
964,提升機器人的HP,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
964,提升機器人的HP,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
964,提升機器人的HP,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
964,提升機器人的HP,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
964,提升機器人的HP,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
965,提升機器人的攻擊力,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
965,提升機器人的攻擊力,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
965,提升機器人的攻擊力,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
965,提升機器人的攻擊力,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
965,提升機器人的攻擊力,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
966,提升機器人的防禦力,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
966,提升機器人的防禦力,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
966,提升機器人的防禦力,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
966,提升機器人的防禦力,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
966,提升機器人的防禦力,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
967,封印靈魂,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
968,提升機器人的命中率,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
968,提升機器人的命中率,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
968,提升機器人的命中率,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
968,提升機器人的命中率,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
968,提升機器人的命中率,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
969,提升機器人的迴避率,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
969,提升機器人的迴避率,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
969,提升機器人的迴避率,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
969,提升機器人的迴避率,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
969,提升機器人的迴避率,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
970,提升機器人的回復率,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
970,提升機器人的回復率,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
970,提升機器人的回復率,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
970,提升機器人的回復率,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
970,提升機器人的回復率,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
971,提升機器人的戰鬥速度,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
971,提升機器人的戰鬥速度,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
971,提升機器人的戰鬥速度,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
971,提升機器人的戰鬥速度,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
971,提升機器人的戰鬥速度,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
972,詭計,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
972,詭計,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
972,詭計,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
972,詭計,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
972,詭計,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
973,惡運,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
973,惡運,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
973,惡運,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
973,惡運,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
973,惡運,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
974,近身戰鬥修練,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
974,近身戰鬥修練,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
974,近身戰鬥修練,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
975,機器人裝備,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
975,機器人裝備,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
975,機器人裝備,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
976,熟練手技,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
977,魅影步法,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
977,魅影步法,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
977,魅影步法,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
978,團結力量,0,3,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
978,團結力量,0,3,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
978,團結力量,0,3,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
979,價格轉移,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
980,變成活動木偶,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
981,木偶應援,0,5,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
981,木偶應援,0,5,2,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
981,木偶應援,0,5,3,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
981,木偶應援,0,5,4,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
981,木偶應援,0,5,5,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1000,成長,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1001,生物學,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1002,獅子之力,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1003,駕駛項鍊,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1004,花園管理員,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1005,灌木修剪術,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1006,提升摩根炭儲存量,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1007,栽種,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
2225,逃跑,0,5,1,0,0,0,0,3000,0,1,0,0,255,0x00000000,0x00000000
2225,逃跑,0,5,2,0,0,0,0,3000,0,1,0,0,255,0x00000000,0x00000000
2225,逃跑,0,5,3,0,0,0,0,3000,0,1,0,0,255,0x00000000,0x00000000
2225,逃跑,0,5,4,0,0,0,0,3000,0,1,0,0,255,0x00000000,0x00000000
2225,逃跑,0,5,5,0,0,0,0,3000,0,1,0,0,255,0x00000000,0x00000000
1500,提升會心一擊機率,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1501,命中率,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1502,盾中盾,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1503,憑依守護,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1504,魔防術,0,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000000
1600,傷害增加,1,1,1,0,0,12,0,0,0,1,1,0,255,0x00000000,0x00000002
1601,愛的奉獻,1,1,1,0,0,5,0,3500,0,2,1,0,5,0x00000000,0x00000862
1602,移動技能,1,1,1,0,0,0,0,0,0,2,1,0,8,0x00000000,0x00000014
1603,竜眼開放,1,1,1,0,150,150,0,0,0,1,1,0,255,0x00000000,0x00000844
1604,竜眼開放・真,1,1,1,0,150,150,0,0,0,1,1,0,255,0x00000000,0x00000844
1605,エナジーボルト:α,1,1,1,0,30,0,0,0,0,2,1,0,6,0x00000000,0x00000032
2000,集中,1,5,1,0,3,3,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2000,集中,1,5,2,0,3,6,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2000,集中,1,5,3,0,3,9,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2000,集中,1,5,4,0,3,12,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2000,集中,1,5,5,0,3,15,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2001,會心一擊,1,5,1,0,0,6,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2001,會心一擊,1,5,2,0,0,9,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2001,會心一擊,1,5,3,0,0,12,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2001,會心一擊,1,5,4,0,0,15,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2001,會心一擊,1,5,5,0,0,18,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2002,攻擊．煥發,1,5,1,0,3,3,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2002,攻擊．煥發,1,5,2,0,3,6,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2002,攻擊．煥發,1,5,3,0,3,9,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2002,攻擊．煥發,1,5,4,0,3,12,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2002,攻擊．煥發,1,5,5,0,3,15,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2003,重裝鎧化,1,5,1,0,3,5,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2003,重裝鎧化,1,5,2,0,3,8,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2003,重裝鎧化,1,5,3,0,3,11,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2003,重裝鎧化,1,5,4,0,3,14,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2003,重裝鎧化,1,5,5,0,3,17,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2004,敏捷．瞬身,1,5,1,0,3,3,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2004,敏捷．瞬身,1,5,2,0,3,6,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2004,敏捷．瞬身,1,5,3,0,3,9,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2004,敏捷．瞬身,1,5,4,0,3,12,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2004,敏捷．瞬身,1,5,5,0,3,15,1000,1000,0,1,1,0,255,0x00000000,0x00000044
2005,劍之達人,1,3,1,0,0,18,0,0,0,1,1,0,255,0x00001002,0x00000044
2005,劍之達人,1,3,2,0,0,27,0,0,0,1,1,0,255,0x00001002,0x00000044
2005,劍之達人,1,3,3,0,0,36,0,0,0,1,1,0,255,0x00001002,0x00000044
2006,斧之達人,1,3,1,0,0,18,0,0,0,1,1,0,255,0x00000010,0x00000044
2006,斧之達人,1,3,2,0,0,27,0,0,0,1,1,0,255,0x00000010,0x00000044
2006,斧之達人,1,3,3,0,0,36,0,0,0,1,1,0,255,0x00000010,0x00000044
2007,矛之達人,1,3,1,0,0,18,0,0,0,1,1,0,255,0x00000020,0x00000044
2007,矛之達人,1,3,2,0,0,27,0,0,0,1,1,0,255,0x00000020,0x00000044
2007,矛之達人,1,3,3,0,0,36,0,0,0,1,1,0,255,0x00000020,0x00000044
2008,匕首之達人,1,3,1,0,0,18,0,0,0,1,1,0,255,0x00000004,0x00000044
2008,匕首之達人,1,3,2,0,0,27,0,0,0,1,1,0,255,0x00000004,0x00000044
2008,匕首之達人,1,3,3,0,0,36,0,0,0,1,1,0,255,0x00000004,0x00000044
2009,精製道具,1,3,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2009,精製道具,1,3,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2009,精製道具,1,3,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,6,0,0,13,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,7,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,8,0,0,17,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,9,0,0,19,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2010,武器製作,1,10,10,0,0,21,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,6,0,0,13,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,7,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,8,0,0,17,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,9,0,0,19,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2017,防具製作,1,10,10,0,0,21,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2018,飾品製作,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2018,飾品製作,1,5,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2018,飾品製作,1,5,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2018,飾品製作,1,5,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2018,飾品製作,1,5,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2020,木材加工,1,3,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2020,木材加工,1,3,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2020,木材加工,1,3,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2021,杖的製作,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2021,杖的製作,1,5,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2021,杖的製作,1,5,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2021,杖的製作,1,5,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2021,杖的製作,1,5,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2022,藥品製造,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2022,藥品製造,1,5,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2022,藥品製造,1,5,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2022,藥品製造,1,5,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2022,藥品製造,1,5,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2023,果汁調製,1,2,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2023,果汁調製,1,2,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2024,模型構造,1,1,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2025,品種改良,1,1,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2026,食物供應,1,3,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2026,食物供應,1,3,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2026,食物供應,1,3,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2030,火屬性捲軸製作,1,5,1,0,0,3,1000,0,0,3,1,0,3,0x00000000,0x00000840
2030,火屬性捲軸製作,1,5,2,0,0,5,1000,0,0,3,1,0,3,0x00000000,0x00000840
2030,火屬性捲軸製作,1,5,3,0,0,7,1000,0,0,3,1,0,3,0x00000000,0x00000840
2030,火屬性捲軸製作,1,5,4,0,0,9,1000,0,0,3,1,0,3,0x00000000,0x00000840
2030,火屬性捲軸製作,1,5,5,0,0,11,1000,0,0,3,1,0,3,0x00000000,0x00000840
2031,水屬性捲軸製作,1,5,1,0,0,3,1000,0,0,3,1,0,3,0x00000000,0x00000840
2031,水屬性捲軸製作,1,5,2,0,0,5,1000,0,0,3,1,0,3,0x00000000,0x00000840
2031,水屬性捲軸製作,1,5,3,0,0,7,1000,0,0,3,1,0,3,0x00000000,0x00000840
2031,水屬性捲軸製作,1,5,4,0,0,9,1000,0,0,3,1,0,3,0x00000000,0x00000840
2031,水屬性捲軸製作,1,5,5,0,0,11,1000,0,0,3,1,0,3,0x00000000,0x00000840
2032,風屬性捲軸製作,1,5,1,0,0,3,1000,0,0,3,1,0,3,0x00000000,0x00000840
2032,風屬性捲軸製作,1,5,2,0,0,5,1000,0,0,3,1,0,3,0x00000000,0x00000840
2032,風屬性捲軸製作,1,5,3,0,0,7,1000,0,0,3,1,0,3,0x00000000,0x00000840
2032,風屬性捲軸製作,1,5,4,0,0,9,1000,0,0,3,1,0,3,0x00000000,0x00000840
2032,風屬性捲軸製作,1,5,5,0,0,11,1000,0,0,3,1,0,3,0x00000000,0x00000840
2033,土屬性捲軸製作,1,5,1,0,0,3,1000,0,0,3,1,0,3,0x00000000,0x00000840
2033,土屬性捲軸製作,1,5,2,0,0,5,1000,0,0,3,1,0,3,0x00000000,0x00000840
2033,土屬性捲軸製作,1,5,3,0,0,7,1000,0,0,3,1,0,3,0x00000000,0x00000840
2033,土屬性捲軸製作,1,5,4,0,0,9,1000,0,0,3,1,0,3,0x00000000,0x00000840
2033,土屬性捲軸製作,1,5,5,0,0,11,1000,0,0,3,1,0,3,0x00000000,0x00000840
2034,弓箭製作,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2034,弓箭製作,1,5,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2034,弓箭製作,1,5,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2034,弓箭製作,1,5,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2034,弓箭製作,1,5,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2035,投擲武器製作,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2035,投擲武器製作,1,5,2,0,0,4,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2035,投擲武器製作,1,5,3,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2035,投擲武器製作,1,5,4,0,0,6,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2035,投擲武器製作,1,5,5,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2038,活動木偶製作,1,3,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2038,活動木偶製作,1,3,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2038,活動木偶製作,1,3,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2039,機械組裝,1,3,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2039,機械組裝,1,3,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2039,機械組裝,1,3,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2040,料理,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2040,料理,1,5,2,0,0,5,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2040,料理,1,5,3,0,0,7,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2040,料理,1,5,4,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2040,料理,1,5,5,0,0,11,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2041,遠距離防護,1,5,1,0,0,8,2500,1000,0,1,1,0,255,0x00000100,0x00000044
2041,遠距離防護,1,5,2,0,0,12,2250,1250,0,1,1,0,255,0x00000100,0x00000044
2041,遠距離防護,1,5,3,0,0,16,2000,1500,0,1,1,0,255,0x00000100,0x00000044
2041,遠距離防護,1,5,4,0,0,20,1750,1750,0,1,1,0,255,0x00000100,0x00000044
2041,遠距離防護,1,5,5,0,0,24,1500,2000,0,1,1,0,255,0x00000100,0x00000044
2042,隱身,1,3,1,0,0,5,3500,1000,0,1,1,0,255,0x00000000,0x00000844
2042,隱身,1,3,2,0,0,10,1500,1000,0,1,1,0,255,0x00000000,0x00000844
2042,隱身,1,3,3,0,0,20,500,1000,0,1,1,0,255,0x00000000,0x00000844
2043,潛行,1,3,1,0,0,15,4500,1000,0,1,1,0,255,0x00000000,0x00000844
